SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
522017,FLUIDOMAT   ,X ,Q,190.00,195.00,190.00,192.05,192.00,194.25,77,3131,603629.00,
522027,EMA INDIA   ,X ,Q,24.40,24.40,24.40,24.40,24.40,25.40,2,260,6344.00,
522029,WINDSOR MACH,B ,Q,85.75,103.25,85.75,103.25,103.25,86.05,938,160681,15913760.00,
522034,SHANTHI GEAR,B ,Q,146.75,147.90,146.00,147.15,147.00,146.15,34,3098,454963.00,
522064,HONDA SIEL  ,B ,Q,1358.00,1375.00,1337.05,1345.30,1337.05,1350.50,172,2078,2808706.00,
522073,HITECHGEAR  ,B ,Q,555.25,577.00,550.25,570.55,570.55,552.20,544,13646,7753178.00,
522074,ELGI EQUIP  ,B ,Q,296.30,322.00,293.00,308.20,308.20,292.75,1797,68013,20981526.00,
522085,STONE INDIA ,XT,Q,58.00,58.40,55.60,57.40,57.40,58.50,280,36997,2099704.00,
522101,KILBURN ENGG,X ,Q,79.80,87.00,79.80,84.00,84.00,78.65,218,44106,3740283.00,
522105,BIRLA PRETEC,XT,Q,8.40,8.40,8.15,8.40,8.40,8.00,80,67057,562338.00,
522108,YUKEN INDIA ,X ,Q,3125.00,3189.90,3100.05,3165.70,3169.95,3104.25,172,8663,27415954.00,
522113,TIMKEN (I)  ,B ,Q,870.15,894.80,870.10,875.65,874.75,877.35,186,1514,1343410.00,
522122,VOITH PAPER ,XT,Q,802.00,830.00,802.00,814.45,813.05,802.65,41,1357,1104879.00,
522134,ARTSON ENG  ,X ,Q,87.40,88.00,85.55,85.90,85.90,85.55,62,6782,589363.00,
522152,SOLITAIR MC ,X ,Q,53.40,55.90,53.40,54.05,54.00,54.00,27,4155,225158.00,
522163,DIAMONPOWER ,B ,Q,17.55,18.60,17.55,18.05,17.85,17.85,344,69606,1264703.00,
522165,INDSIL HYD  ,X ,Q,154.90,164.35,154.90,164.35,164.35,149.45,478,118209,19346775.00,
522183,ITL INDUSTRS,X ,Q,222.50,233.40,222.50,231.35,230.20,222.40,69,6383,1463082.00,
522195,FRONTIER SPR,X ,Q,224.00,246.60,224.00,246.25,246.60,224.20,327,29781,7266195.00,
522205,PRAJ IND.LTD,B ,Q,107.00,111.30,107.00,109.35,109.35,106.00,2503,427130,46773532.00,
522207,RASANDIK ENG,X ,Q,187.00,191.00,185.10,190.05,191.00,184.50,20,2827,534425.00,
522209,YOGI SUNGWON,XT,Q,1.46,1.46,1.40,1.40,1.40,1.46,4,3300,4746.00,
522215,SWISS GLASS ,X ,Q,170.00,172.70,167.00,169.50,169.50,168.20,47,3526,598460.00,
522217,GUJ APOIND  ,B ,Q,241.90,244.70,235.65,237.05,237.05,242.10,159,4605,1105475.00,
522229,TANEJA AERO.,X ,Q,59.10,62.75,59.10,60.60,61.00,58.70,243,47748,2943737.00,
522231,CONART ENG. ,X ,Q,43.95,45.90,43.90,45.70,45.90,43.00,45,5887,263718.00,
522241,M.M.FORGINGS,B ,Q,1093.65,1120.00,1070.00,1094.55,1087.00,1086.95,245,1836,2008598.00,
522249,MAYUR UNIQ. ,B ,Q,497.00,510.00,497.00,505.80,510.00,501.95,138,2575,1298171.00,
522251,CENLUB INDUS,X ,Q,75.75,83.30,74.50,82.55,82.45,75.75,223,52555,4329468.00,
522257,RAJOO ENGIN.,X ,Q,35.10,35.80,34.90,35.00,35.00,35.10,196,55160,1942132.00,
522261,DOLPHIN OFF.,B ,Q,116.50,119.50,115.15,117.40,116.75,116.15,878,49177,5791706.00,
522263,JMC PROJECTS,B ,Q,601.00,603.55,592.55,600.65,602.00,600.35,260,3446,2061108.00,
522267,VEEJAY LAKSH,X ,Q,57.50,62.50,55.25,60.00,60.00,55.10,57,12484,751541.00,
522273,AHMED.STEEL ,XT,Q,28.00,28.00,27.00,27.00,27.00,27.00,15,1301,35128.00,
522275,GET&D       ,A ,Q,421.00,435.75,415.05,423.90,428.00,416.85,509,11794,4979880.00,
522281,RAM RAT.WIRE,X ,Q,215.00,241.30,215.00,233.15,233.15,210.90,1470,121645,28095329.00,
522285,JAY NECO IND,T ,Q,8.10,8.10,7.60,7.60,7.60,7.99,104,97928,748542.00,
522287,KALPA.POWER ,B ,Q,458.65,475.00,453.10,469.30,469.30,450.00,866,16011,7439866.00,
522292,CHANDNI TE  ,XT,Q,47.00,49.20,45.00,49.20,49.20,46.90,46,6076,292524.00,
522294,T & I GLOBAL,X ,Q,63.00,71.00,62.25,68.10,68.10,62.05,208,32763,2164174.00,
522295,CONTROL PRNT,B ,Q,463.90,481.00,463.85,476.85,481.00,472.20,52,957,454229.00,
522650,BEMCO HYDRAU,X ,Q,150.80,150.80,150.80,150.80,150.80,144.30,1,3,452.00,
523007,ANSAL BUILD.,SS,Q,95.35,95.35,87.55,88.15,91.35,90.85,55,2211,198070.00,
523011,WEIZMANN LTD,B ,Q,70.80,74.15,70.80,74.15,74.15,70.65,93,13136,967713.00,
523019,B.N.RATHI SE,X ,Q,41.00,41.00,40.00,40.30,40.30,41.60,12,2210,88652.00,
523021,RISHITECH   ,X ,Q,69.90,69.90,67.30,67.80,67.30,68.50,25,2103,144905.00,
523023,SINCLAIR HOT,X ,Q,411.00,428.75,411.00,420.75,423.95,409.35,470,39474,16580501.00,
523025,SAFARI IND. ,X ,Q,550.00,652.00,550.00,576.40,576.40,545.35,399,21580,13154022.00,
523100,COSMO FERR. ,XT,Q,27.50,27.50,25.65,25.90,25.90,27.00,15,5915,153263.00,
523120,ADOR MULTI. ,X ,Q,19.95,19.95,19.95,19.95,19.95,21.00,8,17200,343140.00,
523144,MEDI CAPS   ,X ,Q,27.20,27.55,26.80,26.90,26.90,27.00,27,14305,387474.00,
523151,OTCO INTERN.,XT,Q,38.55,38.55,38.55,38.55,38.55,36.75,2,63,2428.00,
523160,MORGAN CRU  ,XT,Q,970.00,972.00,950.00,960.05,961.00,949.25,14,147,141737.00,
523204,ABAN OFFSHO ,A ,Q,193.10,196.00,192.60,193.40,193.40,191.90,1678,192891,37437940.00,
523207,KOKUYOCMLN  ,B ,Q,140.50,146.40,140.50,142.55,142.55,139.40,981,52689,7558326.00,
523229,BHARAT SEATS,X ,Q,232.85,243.00,232.85,241.60,241.60,231.35,508,43177,10347149.00,
523232,CONT.PETRO  ,XT,Q,39.40,39.40,38.00,38.00,38.00,39.90,4,302,11589.00,
523248,MACHINO PLAS,X ,Q,242.70,246.35,242.70,245.25,246.35,235.50,19,427,104112.00,
523260,PEARL POLYME,B ,Q,34.80,37.50,34.80,37.25,37.30,35.15,145,70996,2575237.00,
523261,VENKEY'S (I),B ,Q,2828.00,2877.00,2813.00,2830.85,2830.85,2814.80,1008,12282,34935196.00,
523269,ADVANI HOTEL,B ,Q,79.85,87.00,77.95,85.80,85.80,77.45,713,71386,5960146.00,
523277,G.V.FILMS   ,X ,Q,0.69,0.72,0.69,0.71,0.69,0.69,81,145239,101493.00,
523283,SUPER HOUSE ,B ,Q,183.40,183.40,178.80,179.65,179.00,180.05,116,5912,1067004.00,
523289,RAMA VISION ,ST,Q,13.79,13.79,13.79,13.79,13.79,13.79,1,200,2758.00,
523301,TCPL PACK   ,B ,Q,631.95,631.95,620.00,630.00,630.00,628.30,107,1983,1246088.00,
523319,BALMER LAWRI,B ,Q,254.75,272.00,253.80,269.90,271.05,252.95,1367,66344,17482083.00,
523323,KOVAI MEDI. ,XT,Q,1315.00,1335.00,1307.00,1326.60,1335.00,1321.85,98,2025,2685513.00,
523329,ELDECO HOUS.,XT,Q,2150.10,2353.05,2150.10,2353.05,2353.05,2241.00,75,1948,4503387.00,
523367,DCMSHRIRAM  ,B ,Q,619.70,626.90,603.70,614.35,614.35,608.80,1440,29544,18285185.00,
523369,DCM SHR.IND ,X ,Q,302.15,307.50,290.00,300.85,300.85,302.35,729,51601,15388467.00,
523371,MAWANA SUGAR,B ,Q,80.20,92.30,80.20,90.15,90.15,79.75,2253,218014,19215766.00,
523385,NILKAMAL L  ,A ,Q,1839.00,1855.00,1812.20,1839.35,1839.35,1829.45,591,3377,6211577.00,
523391,NAHAR POLY  ,B ,Q,58.80,61.00,58.80,60.55,60.50,58.70,33,5975,360147.00,
523395,3M INDIA LTD,B ,Q,16177.45,16395.40,16054.60,16311.25,16300.00,16069.40,62,110,1779866.00,
523398,JCHAC       ,B ,Q,2548.10,2575.00,2521.25,2545.75,2542.00,2555.15,36,374,950801.00,
523405,JM FINANCIAL,A ,Q,155.10,157.90,153.00,154.15,154.15,150.25,2201,245762,37995212.00,
523411,ADCINDIA    ,X ,Q,227.00,227.00,220.00,222.70,227.00,223.80,8,199,44528.00,
523445,REL INDL INF,B ,Q,507.20,521.65,507.20,517.40,517.40,504.25,2187,95974,49516629.00,
523457,LINDEINDIA  ,B ,Q,477.50,480.00,470.05,471.90,471.90,476.05,167,4445,2108225.00,
523467,JAIMATA GLAS,ST,Q,0.34,0.34,0.34,0.34,0.34,0.35,2,2200,748.00,
523483,PACIFIC IND.,X ,Q,148.05,148.05,148.05,148.05,148.05,157.50,1,10,1480.00,
523523,RAINBOW PAP.,T ,Q,2.40,2.48,2.35,2.48,2.48,2.38,34,106900,253193.00,
523537,APM INDUS.  ,X ,Q,61.75,63.00,61.00,61.55,61.50,61.80,69,13998,865656.00,
523539,PRECISION WR,B ,Q,299.70,324.10,297.00,305.50,305.50,294.70,3148,117422,36437514.00,
523550,KRYPTON IND ,ST,Q,12.83,12.83,11.61,12.80,12.80,12.22,12,5302,62571.00,
523566,MARTIN BURN ,X ,Q,37.40,37.60,35.30,36.15,36.10,36.65,84,15451,573097.00,
523574,FEL         ,B ,Q,50.00,50.65,49.30,49.95,49.95,49.55,730,215561,10778628.00,
523586,IND.TONERS  ,X ,Q,320.00,327.80,320.00,323.50,323.50,322.70,256,18530,6011776.00,
523592,JENSON &NICH,T ,Q,7.16,7.59,7.15,7.50,7.50,7.29,14,8255,59795.00,
523594,KUNSTSTOFFE ,ST,Q,27.45,27.45,27.45,27.45,27.45,28.85,1,1,27.00,
523598,SHIPP.CORPN ,A ,Q,93.60,96.40,93.50,95.60,95.60,93.25,1275,178846,17000706.00,
523606,SIKA INTER. ,X ,Q,189.85,189.85,166.50,171.45,171.20,166.20,17,478,82845.00,
523610,ITI LTD.    ,B ,Q,129.50,136.00,127.75,134.15,134.15,126.35,2186,230274,30385250.00,
523618,DREDGING COR,B ,Q,647.00,661.90,647.00,655.65,655.65,647.25,574,15564,10180395.00,
523628,PODDAR      ,B ,Q,1538.00,1538.00,1377.00,1387.70,1387.70,1412.05,144,386,547499.00,
523630,NATIONAL FER,B ,Q,64.85,65.90,64.60,65.00,65.00,64.25,1411,267083,17440282.00,
523638,IP RINGS LTD,X ,Q,191.00,197.00,191.00,195.25,197.00,192.45,102,6352,1230275.00,
523642,PI INDUS.LTD,A ,Q,975.00,993.90,965.30,978.45,978.45,967.70,1366,29746,29180788.00,
523648,PLASTIBLEND ,B ,Q,232.00,235.80,226.15,233.35,235.05,228.10,102,4182,962618.00,
523652,KKPLASTICK  ,XT,Q,6.34,6.34,6.34,6.34,6.34,6.67,1,316,2003.00,
523660,WATERBASE   ,X ,Q,357.00,361.50,318.20,335.40,335.40,332.40,28207,2389584,824599877.00,
523672,FLEX FOODS  ,X ,Q,120.40,123.00,120.20,121.95,122.00,122.65,189,19004,2307963.00,
523676,GOLKUNDA DIA,XT,Q,18.60,18.70,18.60,18.60,18.60,18.70,4,559,10402.00,
523694,APCOTEX IND ,B ,Q,500.00,506.00,498.20,500.15,501.00,504.05,143,3958,1986048.00,
523696,FORTIS MLR  ,X ,Q,57.85,58.00,56.40,56.55,56.40,57.00,34,2100,119812.00,
523704,MASTEK LTD  ,B ,Q,390.90,403.65,390.90,397.45,397.45,388.20,1492,67269,26745389.00,
523708,EIMCO ELECON,B ,Q,517.00,517.00,506.00,506.65,506.00,507.00,7,450,230032.00,
523716,ASHIANA HOU ,B ,Q,162.55,169.00,159.00,167.70,167.70,162.00,1694,112032,18482190.00,
523722,SVAM SOFTWAR,X ,Q,0.66,0.66,0.66,0.66,0.66,0.63,4,350,231.00,
523724,VIJAY SHA.BU,B ,Q,32.00,33.90,29.45,31.20,31.20,32.30,2016,403204,12805298.00,
523736,DPL         ,B ,Q,138.55,144.85,138.55,142.85,142.85,138.70,220,13641,1947068.00,
523754,EPC INDUS.  ,X ,Q,163.50,170.80,163.50,165.80,165.80,163.70,1138,176608,29528825.00,
523756,SREIINFRA   ,A ,Q,98.00,98.00,96.30,97.10,97.60,96.60,890,132296,12865388.00,
523768,GUJ.BOROSIL ,XT,Q,128.10,134.00,128.10,131.70,131.10,131.40,185,17047,2255695.00,
523782,MITSHI      ,XT,Q,10.36,10.36,10.36,10.36,10.36,10.90,1,100,1036.00,
523790,SHUKRA JEW  ,P ,Q,6.98,6.98,6.98,6.98,6.98,6.65,1,100,698.00,
523792,MAZDA LTD   ,B ,Q,377.50,390.00,377.50,383.55,383.55,373.95,122,4776,1828680.00,
523796,VICEROY HOTE,B ,Q,17.00,17.40,16.75,16.90,16.90,16.75,137,39525,671317.00,
523820,NEOCORP INTE,Z ,Q,3.36,3.36,3.15,3.19,3.33,3.27,50,30069,97418.00,
523826,SOVEREIGN DI,X ,Q,9.20,9.30,9.20,9.30,9.30,9.60,13,4690,43188.00,
523828,MENON BEAR. ,B ,Q,91.35,93.20,91.05,92.80,92.80,90.95,89,7136,659121.00,
523836,GUJ.RAFFIA  ,T ,Q,58.00,58.55,56.50,58.25,56.50,55.80,45,7244,423877.00,
523838,SIMPLX INFRA,B ,Q,556.00,571.95,556.00,566.95,568.90,556.15,155,2195,1238980.00,
523840,INN.TECH.PAC,X ,Q,90.00,91.90,85.50,87.60,87.60,89.40,428,74967,6654553.00,
523842,SUPER TANNER,X ,Q,8.45,9.52,8.10,9.50,9.50,7.94,1353,1051033,9578113.00,
523850,AXTEL INDUS.,X ,Q,100.00,109.90,99.70,107.20,107.20,99.20,286,32191,3347189.00,
523890,DS.KULKARNI ,T ,Q,21.50,22.60,21.50,22.05,21.90,22.50,46,7074,156285.00,
524000,MAGMA FIN   ,B ,Q,160.15,163.00,156.10,161.95,161.45,158.45,58,2320,373465.00,
524019,KINGFA      ,B ,Q,850.20,858.00,821.70,824.95,823.50,846.95,157,1489,1248857.00,
524037,RAMA PHOSPH ,X ,Q,99.00,101.10,98.00,98.55,98.85,99.15,57,6735,667610.00,
524038,VENLON ENTR ,X ,Q,4.35,4.35,4.35,4.35,4.35,4.15,2,1100,4785.00,
524051,POLYPLEX    ,B ,Q,565.20,578.80,559.95,562.30,562.00,555.80,193,4013,2273679.00,
524075,ALBERT DAVID,B ,Q,337.00,350.00,334.05,349.30,349.30,335.05,93,4336,1496461.00,
524080,HAR.LEATHER ,XT,Q,52.15,53.00,51.45,51.45,51.45,54.15,9,2684,139811.00,
524084,MONSANTO (I),A ,Q,2469.35,2475.50,2450.05,2451.75,2451.75,2452.40,116,275,675558.00,
524091,ACRYCIL LTD.,X ,Q,555.00,575.00,546.00,573.05,572.10,550.45,102,4794,2682562.00,
524109,KABRA EXTR  ,B ,Q,119.20,120.00,118.25,118.80,118.80,117.25,155,20078,2389216.00,
524129,VINYL CHEM  ,B ,Q,84.55,87.90,84.45,85.70,85.15,85.15,107,12203,1046323.00,
524136,PEE CEE COSM,XT,Q,162.30,162.30,156.00,162.25,162.25,154.60,47,5265,852839.00,
524164,IOL CHEM PH ,T ,Q,72.00,76.50,70.10,76.50,76.50,72.90,338,67407,5041369.00,
524174,KESAR PETRO ,X ,Q,53.45,56.95,53.45,54.25,54.25,53.05,1713,1007896,55474521.00,
524200,VINATI ORG. ,B ,Q,1038.45,1049.00,1022.65,1045.70,1036.50,1040.00,238,2009,2090172.00,
524202,LACTOSE(I)  ,XT,Q,155.25,158.00,154.00,154.90,154.00,156.70,18,1336,207905.00,
524204,TEESTA AGRO ,XT,Q,26.20,26.20,24.20,25.25,25.25,25.05,8,500,12565.00,
524208,AARTI INDUST,B ,Q,989.95,1010.75,976.25,1007.80,1010.00,975.65,813,17804,17801809.00,
524210,PENTOKEY ORG,XT,Q,25.30,26.40,25.25,26.00,26.00,25.15,10,640,16717.00,
524212,WANBURY LTD ,T ,Q,39.10,41.70,39.10,41.70,41.70,39.75,72,20344,843305.00,
524218,RESONANCE   ,X ,Q,31.25,32.50,31.25,31.70,31.70,31.30,15,2762,87054.00,
524226,GUJ AMB EXP ,B ,Q,184.45,188.50,183.55,187.55,188.50,183.25,235,10444,1946845.00,
524230,RASHTR.CHEM.,B ,Q,92.00,93.45,91.50,92.75,92.75,91.00,3548,817117,75629349.00,
524280,KOPRAN LTD. ,B ,Q,63.00,64.80,63.00,63.40,63.25,62.45,348,37700,2405069.00,
524288,AIMCO PESTI.,X ,Q,227.00,237.00,225.55,225.55,225.55,237.40,235,38672,8802329.00,
524314,GUJ.TERC LAB,XT,Q,12.14,12.14,12.14,12.14,12.14,11.57,8,10251,124447.00,
524324,SEYAIND     ,X ,Q,725.00,733.80,690.30,721.40,729.00,707.30,135,3978,2854825.00,
524330,JAYANT AGRO ,B ,Q,382.60,387.30,377.00,380.15,377.00,380.95,62,1518,580485.00,
524332,BCL         ,X ,Q,137.20,137.20,137.20,137.20,137.20,137.20,21,6705,919926.00,
524336,SH.HARI CHEM,ST,Q,52.75,58.00,52.75,57.95,58.00,55.50,6,2350,130020.00,
524342,INDOBORAXC  ,X ,Q,484.60,497.00,476.50,485.55,487.05,481.00,159,5227,2563309.00,
524348,AARTI DRUGS ,B ,Q,560.50,579.00,555.80,572.90,569.05,551.15,108,1383,787168.00,
524370,BODAL CHEM  ,B ,Q,158.65,167.85,158.40,165.60,165.40,158.20,1655,138289,22544683.00,
524372,ORCHIDPHAR  ,T ,Q,18.90,19.55,18.50,19.50,19.55,18.65,797,325342,6292331.00,
524394,VIMTA LABS  ,B ,Q,166.40,180.70,164.55,172.35,172.35,165.15,3016,135837,23756962.00,
524396,BIOFIL CHEM ,T ,Q,16.90,16.90,16.30,16.90,16.90,16.10,19,4605,77607.00,
524400,ISHITA DRUGS,XT,Q,21.50,22.55,21.50,21.55,21.55,21.50,6,863,19092.00,
524404,MARKSANS    ,A ,Q,35.50,38.15,35.50,38.00,38.00,35.70,2448,940902,35076233.00,
524412,AAREY DRUGS ,X ,Q,67.50,69.80,67.00,67.25,67.25,68.50,324,110869,7555593.00,
524440,CAMEX LTD   ,X ,Q,29.85,29.85,28.10,28.25,28.25,29.00,29,9531,275875.00,
524444,KAVITIND    ,ST,Q,19.00,19.25,19.00,19.25,19.25,20.00,50,25078,481482.00,
524470,SYNCOM FORM.,SS,Q,1.93,1.98,1.85,1.91,1.91,1.89,290,418921,796637.00,
524480,RIDHI SIDHI ,X ,Q,561.25,571.80,561.25,569.70,569.90,568.35,47,2212,1253705.00,
524494,IPCA LAB LTD,A ,Q,569.05,574.00,564.75,566.95,566.95,565.90,2034,27345,15530381.00,
524500,KILITCH DRUG,B ,Q,87.65,89.00,87.60,87.75,87.60,87.55,8,416,36592.00,
524506,CORAL LAB.  ,X ,Q,933.00,950.00,913.60,933.50,936.00,927.75,35,487,450537.00,
524518,KREBS BIOCHM,T ,Q,113.75,113.75,110.50,113.65,113.65,110.20,5,1209,136747.00,
524520,KMC SHIL    ,XT,Q,22.50,22.50,21.15,22.00,22.25,22.00,71,24534,543452.00,
524522,LAFFANS PETR,X ,Q,26.40,26.40,26.40,26.40,26.40,26.40,1,100,2640.00,
524542,SUKJIT STRCH,X ,Q,400.00,403.00,390.60,396.00,396.00,402.50,29,505,200862.00,
524558,NEULAND LAB.,B ,Q,897.00,897.00,869.20,881.65,881.65,874.90,183,2022,1776707.00,
524570,PODDAR PIGM.,B ,Q,293.15,301.00,292.00,294.05,294.00,298.05,127,4721,1395426.00,
524572,PHARMAIDS PH,XT,Q,2.60,2.60,2.60,2.60,2.60,2.60,2,200,520.00,
524576,VIVID IND   ,X ,Q,55.75,57.30,55.05,56.95,56.95,56.20,41,2913,163540.00,
524580,PRIYA LTD.  ,XT,Q,42.65,42.65,39.80,42.00,42.00,41.70,9,985,40750.00,
524582,TIRUPATI STA,XT,Q,23.75,24.25,23.75,24.10,23.75,23.10,4,900,21625.00,
524594,ASHOK-ALCO  ,X ,Q,108.00,110.95,106.00,108.85,108.00,108.35,126,23595,2570690.00,
524598,AKSHARCHEM I,B ,Q,650.50,690.00,650.50,684.15,685.00,677.50,78,928,631312.00,
524602,SHIVA MEDIC.,XT,Q,11.64,11.64,11.64,11.64,11.64,12.25,2,90,1047.00,
524610,RATHI GRAPH.,X ,Q,11.99,13.17,11.62,12.10,12.09,11.99,74,24592,297781.00,
524624,GAGAN GASES ,XT,Q,7.94,7.94,7.94,7.94,7.94,7.57,4,1200,9528.00,
524632,SHUKRAPHAR  ,X ,Q,38.80,38.80,38.80,38.80,38.80,40.75,1,25,970.00,
524634,ALU FLUORIDE,XT,Q,133.35,140.00,131.00,134.60,134.50,135.65,218,21083,2845584.00,
524640,ARCHITORG   ,ST,Q,47.35,50.00,47.15,47.45,48.00,49.60,51,23551,1143087.00,
524648,INDO AMINES ,X ,Q,124.85,125.00,117.00,119.05,119.05,120.30,337,33315,3996194.00,
524652,IND.SWIFT LT,T ,Q,8.31,8.74,8.31,8.74,8.74,8.33,9,5538,47843.00,
524654,NATURAL CAPS,XT,Q,85.20,88.50,83.50,87.00,87.00,85.00,40,5704,490102.00,
524663,BH.IMMUN&BIO,X ,Q,25.00,28.80,24.80,28.40,28.40,24.65,1183,426537,11913431.00,
524669,HESTER BISC ,B ,Q,1388.00,1540.00,1368.00,1515.90,1515.90,1376.35,478,3557,5283954.00,
524675,KABSONS INDU,XT,Q,7.60,7.60,7.60,7.60,7.60,7.75,6,1607,12213.00,
524687,BASANT AGRO ,XT,Q,8.10,8.15,7.79,8.07,8.10,8.08,73,71714,573643.00,
524689,PARENT.DRUGS,B ,Q,17.90,18.20,17.90,18.20,18.20,18.40,8,801,14412.00,
524699,KILBURN CHEM,X ,Q,101.75,105.00,101.70,103.95,102.00,102.20,24,1270,130804.00,
524703,SANDU PHARMA,ST,Q,29.00,31.00,29.00,30.15,31.00,29.55,10,800,23767.00,
524709,NACLIND     ,B ,Q,43.25,51.90,43.25,51.90,51.90,43.25,1667,762649,39251723.00,
524711,VISTA PHARMA,ST,Q,41.50,43.65,40.70,41.70,41.70,42.80,78,51375,2102751.00,
524715,SUN PHARMA. ,A ,Q,531.00,535.20,525.80,528.05,528.05,528.85,2452,176433,93339841.00,
524717,TITAN BIOTEC,XT,Q,59.55,63.30,59.55,63.30,63.30,60.30,10,1038,64665.00,
524727,SDL         ,X ,Q,39.00,39.95,36.20,37.15,36.20,38.70,49,3738,142393.00,
524731,JENBURKT PH.,X ,Q,575.00,633.00,568.50,624.40,624.40,576.25,906,63914,38622026.00,
524735,HIKAL LTD.  ,B ,Q,231.40,248.20,231.40,244.40,244.40,228.95,766,37669,9077946.00,
524742,CAPLIN POINT,B ,Q,636.80,639.70,630.00,632.80,637.00,634.35,255,4522,2865896.00,
524748,LINK PHARMA ,X ,Q,22.40,22.40,21.00,21.00,21.00,22.00,6,862,18522.00,
524758,WINTAC LTD  ,X ,Q,197.00,218.00,193.10,210.00,210.00,213.65,12,705,148011.00,
524764,NUTRA       ,X ,Q,45.80,47.50,44.25,47.00,47.00,46.15,997,450334,20808880.00,
524768,EMMESSAR BIO,XT,Q,28.45,31.35,28.45,30.50,31.30,29.90,22,4429,134172.00,
524774,NGL FINE CHM,X ,Q,420.05,428.00,420.05,421.80,420.05,422.50,29,1108,469292.00,
524790,EVEREST ORG.,X ,Q,132.05,141.00,130.00,134.00,134.00,138.65,23,1694,223790.00,
524804,AUROB.PHARMA,A ,Q,678.00,686.95,678.00,684.55,684.55,672.10,3915,215628,147207580.00,
524808,PHYTOCHEM I.,X ,Q,69.60,69.60,66.20,67.50,67.90,66.35,144,16039,1088881.00,
524816,NATCO PHARM ,A ,Q,1018.90,1019.20,978.20,983.00,983.00,1007.35,1020,24880,24684178.00,
524818,DYNAMIC IND.,X ,Q,91.00,93.80,89.00,92.35,93.70,88.15,45,2562,234689.00,
524820,PANAMA PETRO,B ,Q,222.70,235.40,222.00,230.55,230.55,220.45,452,326949,75394554.00,
524824,BAL PHARMA  ,B ,Q,95.05,99.00,95.00,96.60,96.60,95.50,125,11579,1120380.00,
524828,BDH INDUS.  ,XT,Q,71.00,72.40,68.65,72.00,72.00,71.60,25,4247,303251.00,
526027,CUBEX TUBING,T ,Q,28.80,29.10,27.65,28.00,28.00,28.65,28,1995,56447.00,
526043,POLYMECH.MCH,XT,Q,29.70,29.70,29.70,29.70,29.70,30.05,4,400,11880.00,
526081,SCAGRO      ,XT,Q,2.27,2.27,2.27,2.27,2.27,2.17,1,99,224.00,
526093,SATVAH.ISPAT,B ,Q,31.00,33.70,30.90,32.85,32.85,30.90,97,13519,430510.00,
526113,UNIROYAL MAR,XT,Q,9.00,9.00,8.99,8.99,8.99,9.00,2,350,3148.00,
526133,SUPERTEX IND,X ,Q,4.72,4.72,4.72,4.72,4.72,4.72,3,1110,5239.00,
526137,SHETRON LTD ,X ,Q,58.25,67.60,58.25,64.70,64.70,59.65,310,54571,3509139.00,
526139,TRANSGENE BI,XT,Q,2.14,2.14,2.00,2.10,2.10,2.06,16,12707,26057.00,
526143,MPL         ,XT,Q,20.75,21.50,20.65,20.75,20.75,20.75,51,8817,185028.00,
526159,NIKHIL ADHSV,X ,Q,195.00,195.00,194.70,194.70,194.70,204.90,41,2005,390409.00,
526161,SPENTA INT. ,X ,Q,133.00,133.00,133.00,133.00,133.00,133.35,3,435,57855.00,
526169,MULTIBASE I ,X ,Q,600.00,643.00,600.00,622.85,622.85,596.95,936,39451,24783185.00,
526173,ANDREW YULE ,B ,Q,33.05,33.90,32.85,33.10,33.10,33.00,529,226443,7546595.00,
526179,LUDOLOW JUTE,X ,Q,82.40,86.90,82.40,85.85,85.85,85.05,45,5678,484472.00,
526217,HITECHCORP  ,B ,Q,167.90,167.90,158.60,163.60,163.70,159.95,18,1234,201218.00,
526225,BLOOM DEKOR ,X ,Q,60.50,64.95,60.00,62.50,61.00,64.50,31,2790,170895.00,
526227,FILATEX INDI,B ,Q,220.05,224.50,219.15,222.20,222.00,219.90,740,90852,20057286.00,
526235,MERCATOR    ,B ,Q,34.15,34.50,33.50,34.15,34.15,33.70,1196,1281018,43605422.00,
526237,MORGAN VENT ,ST,Q,11.93,11.93,11.93,11.93,11.93,11.93,2,10,119.00,
526241,AMRAPALI IND,XT,Q,5.69,5.69,5.20,5.20,5.20,5.42,10,2585,14095.00,
526247,PREMIER EXPL,B ,Q,407.30,425.50,407.20,413.20,412.85,411.15,94,1861,775847.00,
526263,MOLD-TEK TEC,T ,Q,70.00,70.45,67.00,69.50,69.50,69.70,27,7379,503615.00,
526299,MPHASIS LTD ,A ,Q,727.00,739.00,719.00,731.05,728.00,718.10,302,3411,2505497.00,
526315,DIVYA.GRANIT,XT,Q,97.00,104.70,96.60,97.90,103.50,101.30,5,541,52489.00,
526325,ORIENT PRESS,B ,Q,173.00,176.65,168.40,173.00,173.00,164.45,28,2068,356770.00,
526335,SHREYAS INTE,XT,Q,7.22,7.97,7.22,7.97,7.97,7.60,6,3200,24790.00,
526355,DURO PACK   ,XT,Q,29.00,29.00,27.90,27.90,27.90,27.65,28,2294,65293.00,
526365,SWARNASA    ,X ,Q,19.25,20.90,18.35,18.80,19.55,19.15,29,4928,93475.00,
526367,GANESH HSG. ,B ,Q,134.05,137.45,132.50,134.75,134.75,133.40,815,79274,10734076.00,
